SOIL_LANDSCAPE_ID,ERI_1981_VAL,ERI_1981_CLASS,ERI_1981_CLASS_EN,ERI_1981_CLASS_FR,ERI_1986_VAL,ERI_1986_CLASS,ERI_1986_CLASS_EN,ERI_1986_CLASS_FR,ERI_1991_VAL,ERI_1991_CLASS,ERI_1991_CLASS_EN,ERI_1991_CLASS_FR,ERI_1996_VAL,ERI_1996_CLASS,ERI_1996_CLASS_EN,ERI_1996_CLASS_FR,ERI_2001_VAL,ERI_2001_CLASS,ERI_2001_CLASS_EN,ERI_2001_CLASS_FR,ERI_2006_VAL,ERI_2006_CLASS,ERI_2006_CLASS_EN,ERI_2006_CLASS_FR,ERI_2011_VAL,ERI_2011_CLASS,ERI_2011_CLASS_EN,ERI_2011_CLASS_FR,ERI_2016_VAL,ERI_2016_CLASS,ERI_2016_CLASS_EN,ERI_2016_CLASS_FR,ERI_2021_VAL,ERI_2021_CLASS,ERI_2021_CLASS_EN,ERI_2021_CLASS_FR,ERI_81_21_CHG_VAL,ERI_81_21_CHG_CLASS,ERI_81_21_CHG_CLASS_EN,ERI_81_21_CHG_CLASS_FR
781007,4.74,1,Very Low,Très faible,4.443,1,Very Low,Très faible,3.904,1,Very Low,Très faible,3.219,1,Very Low,Très faible,2.101,1,Very Low,Très faible,1.486,1,Very Low,Très faible,1.191,1,Very Low,Très faible,1.112,1,Very Low,Très faible,1.156,1,Very Low,Très faible,-3.584,-1,Decrease,Diminuation
781008,6.606,2,Low,Faible,6.49,2,Low,Faible,5.952,1,Very Low,Très faible,4.918,1,Very Low,Très faible,2.94,1,Very Low,Très faible,2.1,1,Very Low,Très faible,1.743,1,Very Low,Très faible,1.792,1,Very Low,Très faible,1.799,1,Very Low,Très faible,-4.807,-1,Decrease,Diminuation
781009,9.982,2,Low,Faible,9.363,2,Low,Faible,8.783,2,Low,Faible,7.198,2,Low,Faible,4.832,1,Very Low,Très faible,3.271,1,Very Low,Très faible,2.464,1,Very Low,Très faible,2.406,1,Very Low,Très faible,2.485,1,Very Low,Très faible,-7.497,-2,Large Decrease,Grande diminuation
782001,15.851,3,Moderate,Moyen,14.598,3,Moderate,Moyen,13.706,3,Moderate,Moyen,11.094,3,Moderate,Moyen,7.974,2,Low,Faible,5.854,1,Very Low,Très faible,4.441,1,Very Low,Très faible,4.323,1,Very Low,Très faible,3.905,1,Very Low,Très faible,-11.946,-2,Large Decrease,Grande diminuation
782002,19.603,3,Moderate,Moyen,17.575,3,Moderate,Moyen,16.54,3,Moderate,Moyen,13.877,3,Moderate,Moyen,9.873,2,Low,Faible,7.484,2,Low,Faible,5.724,1,Very Low,Très faible,5.348,1,Very Low,Très faible,4.895,1,Very Low,Très faible,-14.708,-2,Large Decrease,Grande diminuation
782003,7.268,2,Low,Faible,6.994,2,Low,Faible,6.436,2,Low,Faible,5.397,1,Very Low,Très faible,4.39,1,Very Low,Très faible,3.061,1,Very Low,Très faible,2.645,1,Very Low,Très faible,3.08,1,Very Low,Très faible,2.689,1,Very Low,Très faible,-4.579,-1,Decrease,Diminuation
782004,8.309,2,Low,Faible,7.837,2,Low,Faible,7.216,2,Low,Faible,6.021,2,Low,Faible,4.377,1,Very Low,Très faible,3.182,1,Very Low,Très faible,2.524,1,Very Low,Très faible,2.64,1,Very Low,Très faible,2.329,1,Very Low,Très faible,-5.98,-1,Decrease,Diminuation
782005,10.492,2,Low,Faible,9.731,2,Low,Faible,9.04,2,Low,Faible,7.382,2,Low,Faible,5.382,1,Very Low,Très faible,3.977,1,Very Low,Très faible,3.129,1,Very Low,Très faible,3.127,1,Very Low,Très faible,2.774,1,Very Low,Très faible,-7.718,-2,Large Decrease,Grande diminuation
782006,10.449,2,Low,Faible,10.071,2,Low,Faible,8.993,2,Low,Faible,7.888,2,Low,Faible,6.337,2,Low,Faible,4.774,1,Very Low,Très faible,3.602,1,Very Low,Très faible,4.196,1,Very Low,Très faible,3.742,1,Very Low,Très faible,-6.707,-2,Large Decrease,Grande diminuation
782007,6.908,2,Low,Faible,6.551,2,Low,Faible,5.817,1,Very Low,Très faible,5.142,1,Very Low,Très faible,4.055,1,Very Low,Très faible,3.066,1,Very Low,Très faible,2.518,1,Very Low,Très faible,2.636,1,Very Low,Très faible,2.335,1,Very Low,Très faible,-4.573,-1,Decrease,Diminuation
782008,7.317,2,Low,Faible,6.954,2,Low,Faible,6.27,2,Low,Faible,5.517,1,Very Low,Très faible,4.183,1,Very Low,Très faible,3.148,1,Very Low,Très faible,2.486,1,Very Low,Très faible,2.498,1,Very Low,Très faible,2.187,1,Very Low,Très faible,-5.13,-1,Decrease,Diminuation
782009,10.403,2,Low,Faible,9.93,2,Low,Faible,9.061,2,Low,Faible,7.743,2,Low,Faible,6.076,2,Low,Faible,4.528,1,Very Low,Très faible,3.819,1,Very Low,Très faible,4.044,1,Very Low,Très faible,3.586,1,Very Low,Très faible,-6.817,-2,Large Decrease,Grande diminuation
782010,16.104,3,Moderate,Moyen,15.067,3,Moderate,Moyen,14.003,3,Moderate,Moyen,11.589,3,Moderate,Moyen,8.335,2,Low,Faible,6.041,2,Low,Faible,4.614,1,Very Low,Très faible,4.482,1,Very Low,Très faible,4.064,1,Very Low,Très faible,-12.04,-2,Large Decrease,Grande diminuation
782011,11.277,3,Moderate,Moyen,10.836,2,Low,Faible,10.416,2,Low,Faible,8.388,2,Low,Faible,6.139,2,Low,Faible,4.222,1,Very Low,Très faible,3.025,1,Very Low,Très faible,3.06,1,Very Low,Très faible,2.761,1,Very Low,Très faible,-8.516,-2,Large Decrease,Grande diminuation
782012,12.267,3,Moderate,Moyen,11.516,3,Moderate,Moyen,10.522,2,Low,Faible,9.356,2,Low,Faible,7.385,2,Low,Faible,5.941,1,Very Low,Très faible,5.152,1,Very Low,Très faible,5.458,1,Very Low,Très faible,4.775,1,Very Low,Très faible,-7.492,-2,Large Decrease,Grande diminuation
782013,6.936,2,Low,Faible,6.673,2,Low,Faible,6.137,2,Low,Faible,5.167,1,Very Low,Très faible,4.158,1,Very Low,Très faible,3.015,1,Very Low,Très faible,2.176,1,Very Low,Très faible,2.481,1,Very Low,Très faible,2.053,1,Very Low,Très faible,-4.883,-1,Decrease,Diminuation
782014,9.113,2,Low,Faible,8.378,2,Low,Faible,7.825,2,Low,Faible,6.721,2,Low,Faible,5.012,1,Very Low,Très faible,3.687,1,Very Low,Très faible,2.928,1,Very Low,Très faible,3.084,1,Very Low,Très faible,2.594,1,Very Low,Très faible,-6.519,-2,Large Decrease,Grande diminuation
782015,30.75,4,High,Élevé,28.986,4,High,Élevé,28.008,4,High,Élevé,22.815,4,High,Élevé,16.026,3,Moderate,Moyen,11.977,3,Moderate,Moyen,8.937,2,Low,Faible,8.724,2,Low,Faible,8.1,2,Low,Faible,-22.65,-2,Large Decrease,Grande diminuation
782016,15.503,3,Moderate,Moyen,14.423,3,Moderate,Moyen,13.052,3,Moderate,Moyen,11.553,3,Moderate,Moyen,9.243,2,Low,Faible,5.45,1,Very Low,Très faible,4.921,1,Very Low,Très faible,6.642,2,Low,Faible,6.16,2,Low,Faible,-9.343,-2,Large Decrease,Grande diminuation
782017,15.177,3,Moderate,Moyen,14.119,3,Moderate,Moyen,13.222,3,Moderate,Moyen,10.623,2,Low,Faible,7.886,2,Low,Faible,4.977,1,Very Low,Très faible,3.522,1,Very Low,Très faible,4.924,1,Very Low,Très faible,4.344,1,Very Low,Très faible,-10.833,-2,Large Decrease,Grande diminuation
783001,18.85,3,Moderate,Moyen,17.439,3,Moderate,Moyen,16.588,3,Moderate,Moyen,13.83,3,Moderate,Moyen,11.033,3,Moderate,Moyen,7.457,2,Low,Faible,5.525,1,Very Low,Très faible,5.251,1,Very Low,Très faible,4.721,1,Very Low,Très faible,-14.129,-2,Large Decrease,Grande diminuation
783002,13.367,3,Moderate,Moyen,12.587,3,Moderate,Moyen,11.996,3,Moderate,Moyen,10.125,2,Low,Faible,8.239,2,Low,Faible,5.507,1,Very Low,Très faible,4.092,1,Very Low,Très faible,3.959,1,Very Low,Très faible,3.52,1,Very Low,Très faible,-9.847,-2,Large Decrease,Grande diminuation
783003,23.983,4,High,Élevé,22.178,4,High,Élevé,21.134,3,Moderate,Moyen,17.458,3,Moderate,Moyen,13.649,3,Moderate,Moyen,9.102,2,Low,Faible,6.741,2,Low,Faible,6.419,2,Low,Faible,5.76,1,Very Low,Très faible,-18.223,-2,Large Decrease,Grande diminuation
784001,12.815,3,Moderate,Moyen,11.95,3,Moderate,Moyen,10.892,2,Low,Faible,8.912,2,Low,Faible,6.647,2,Low,Faible,5.56,1,Very Low,Très faible,5.197,1,Very Low,Très faible,5.303,1,Very Low,Très faible,5.076,1,Very Low,Très faible,-7.739,-2,Large Decrease,Grande diminuation
784002,6.663,2,Low,Faible,6.146,2,Low,Faible,5.661,1,Very Low,Très faible,4.56,1,Very Low,Très faible,3.216,1,Very Low,Très faible,2.564,1,Very Low,Très faible,2.349,1,Very Low,Très faible,2.335,1,Very Low,Très faible,2.245,1,Very Low,Très faible,-4.418,-1,Decrease,Diminuation
784003,7.968,2,Low,Faible,7.447,2,Low,Faible,6.769,2,Low,Faible,5.7,1,Very Low,Très faible,3.877,1,Very Low,Très faible,3.059,1,Very Low,Très faible,2.921,1,Very Low,Très faible,2.918,1,Very Low,Très faible,2.822,1,Very Low,Très faible,-5.146,-1,Decrease,Diminuation
784004,7.786,2,Low,Faible,7.109,2,Low,Faible,6.738,2,Low,Faible,5.211,1,Very Low,Très faible,3.633,1,Very Low,Très faible,2.978,1,Very Low,Très faible,2.696,1,Very Low,Très faible,2.674,1,Very Low,Très faible,2.581,1,Very Low,Très faible,-5.205,-1,Decrease,Diminuation
784005,11.333,3,Moderate,Moyen,11.752,3,Moderate,Moyen,9.611,2,Low,Faible,9.499,2,Low,Faible,6.998,2,Low,Faible,6.08,2,Low,Faible,5.401,1,Very Low,Très faible,5.432,1,Very Low,Très faible,5.259,1,Very Low,Très faible,-6.074,-2,Large Decrease,Grande diminuation
784006,5.216,1,Very Low,Très faible,4.973,1,Very Low,Très faible,4.496,1,Very Low,Très faible,3.702,1,Very Low,Très faible,2.571,1,Very Low,Très faible,1.977,1,Very Low,Très faible,1.945,1,Very Low,Très faible,1.81,1,Very Low,Très faible,1.779,1,Very Low,Très faible,-3.437,-1,Decrease,Diminuation
785001,28.783,4,High,Élevé,26.724,4,High,Élevé,24.957,4,High,Élevé,20.199,3,Moderate,Moyen,11.837,3,Moderate,Moyen,8.74,2,Low,Faible,7.108,2,Low,Faible,6,2,Low,Faible,5.818,1,Very Low,Très faible,-22.965,-2,Large Decrease,Grande diminuation
785002,35.697,5,Very High,Très élevé,32.867,4,High,Élevé,30.247,4,High,Élevé,25.141,4,High,Élevé,15.319,3,Moderate,Moyen,11.472,3,Moderate,Moyen,9.908,2,Low,Faible,8.705,2,Low,Faible,8.379,2,Low,Faible,-27.318,-2,Large Decrease,Grande diminuation
786001,5.965,1,Very Low,Très faible,5.535,1,Very Low,Très faible,5.078,1,Very Low,Très faible,4.226,1,Very Low,Très faible,2.568,1,Very Low,Très faible,1.713,1,Very Low,Très faible,1.303,1,Very Low,Très faible,1.476,1,Very Low,Très faible,1.628,1,Very Low,Très faible,-4.337,-1,Decrease,Diminuation
786002,35.167,5,Very High,Très élevé,33.672,5,Very High,Très élevé,32.001,4,High,Élevé,25.531,4,High,Élevé,15.945,3,Moderate,Moyen,11.111,3,Moderate,Moyen,8.453,2,Low,Faible,8.998,2,Low,Faible,9.702,2,Low,Faible,-25.465,-2,Large Decrease,Grande diminuation
786003,10.385,2,Low,Faible,9.564,2,Low,Faible,8.892,2,Low,Faible,7.41,2,Low,Faible,4.472,1,Very Low,Très faible,3.077,1,Very Low,Très faible,2.646,1,Very Low,Très faible,2.985,1,Very Low,Très faible,3.196,1,Very Low,Très faible,-7.189,-2,Large Decrease,Grande diminuation
786004,30.771,4,High,Élevé,29.337,4,High,Élevé,28.414,4,High,Élevé,22.543,4,High,Élevé,12.369,3,Moderate,Moyen,7.48,2,Low,Faible,4.874,1,Very Low,Très faible,5.795,1,Very Low,Très faible,7.243,2,Low,Faible,-23.528,-2,Large Decrease,Grande diminuation
786005,18.673,3,Moderate,Moyen,18.257,3,Moderate,Moyen,17.317,3,Moderate,Moyen,12.767,3,Moderate,Moyen,8.603,2,Low,Faible,5.107,1,Very Low,Très faible,3.18,1,Very Low,Très faible,4.292,1,Very Low,Très faible,4.947,1,Very Low,Très faible,-13.726,-2,Large Decrease,Grande diminuation
786007,10.107,2,Low,Faible,9.626,2,Low,Faible,9.083,2,Low,Faible,7.708,2,Low,Faible,4.687,1,Very Low,Très faible,3.207,1,Very Low,Très faible,3.013,1,Very Low,Très faible,3.178,1,Very Low,Très faible,3.248,1,Very Low,Très faible,-6.859,-2,Large Decrease,Grande diminuation
787001,21.601,3,Moderate,Moyen,20.891,3,Moderate,Moyen,19.905,3,Moderate,Moyen,17.552,3,Moderate,Moyen,13.94,3,Moderate,Moyen,9.283,2,Low,Faible,6.968,2,Low,Faible,6.325,2,Low,Faible,6.626,2,Low,Faible,-14.975,-2,Large Decrease,Grande diminuation
787002,21.865,3,Moderate,Moyen,21.254,3,Moderate,Moyen,20.154,3,Moderate,Moyen,17.64,3,Moderate,Moyen,14.42,3,Moderate,Moyen,9.76,2,Low,Faible,7.747,2,Low,Faible,7.078,2,Low,Faible,7.401,2,Low,Faible,-14.464,-2,Large Decrease,Grande diminuation
787003,77.261,5,Very High,Très élevé,79.131,5,Very High,Très élevé,69.361,5,Very High,Très élevé,60.103,5,Very High,Très élevé,49.563,5,Very High,Très élevé,32.551,4,High,Élevé,26.369,4,High,Élevé,25.429,4,High,Élevé,26.835,4,High,Élevé,-50.426,-2,Large Decrease,Grande diminuation
787004,20.728,3,Moderate,Moyen,19.878,3,Moderate,Moyen,18.536,3,Moderate,Moyen,16.349,3,Moderate,Moyen,13.079,3,Moderate,Moyen,8.626,2,Low,Faible,7.337,2,Low,Faible,6.878,2,Low,Faible,7.325,2,Low,Faible,-13.403,-2,Large Decrease,Grande diminuation
788001,9.66,2,Low,Faible,9.006,2,Low,Faible,8.607,2,Low,Faible,6.624,2,Low,Faible,4.711,1,Very Low,Très faible,3.163,1,Very Low,Très faible,2.6,1,Very Low,Très faible,2.246,1,Very Low,Très faible,2.433,1,Very Low,Très faible,-7.227,-2,Large Decrease,Grande diminuation
788002,3.92,1,Very Low,Très faible,3.703,1,Very Low,Très faible,3.453,1,Very Low,Très faible,2.582,1,Very Low,Très faible,1.736,1,Very Low,Très faible,1.116,1,Very Low,Très faible,0.93,1,Very Low,Très faible,0.773,1,Very Low,Très faible,0.847,1,Very Low,Très faible,-3.073,-1,Decrease,Diminuation
789001,11.308,3,Moderate,Moyen,11.109,3,Moderate,Moyen,10.136,2,Low,Faible,8.206,2,Low,Faible,7.18,2,Low,Faible,4.96,1,Very Low,Très faible,3.825,1,Very Low,Très faible,4.601,1,Very Low,Très faible,4.261,1,Very Low,Très faible,-7.047,-2,Large Decrease,Grande diminuation
789002,28.774,4,High,Élevé,27.764,4,High,Élevé,25.765,4,High,Élevé,21.078,3,Moderate,Moyen,16.606,3,Moderate,Moyen,12.369,3,Moderate,Moyen,9.781,2,Low,Faible,10.412,2,Low,Faible,9.373,2,Low,Faible,-19.401,-2,Large Decrease,Grande diminuation
789003,23.684,4,High,Élevé,23.088,4,High,Élevé,20.716,3,Moderate,Moyen,17.928,3,Moderate,Moyen,15.45,3,Moderate,Moyen,11.642,3,Moderate,Moyen,10.289,2,Low,Faible,11.11,3,Moderate,Moyen,10.105,2,Low,Faible,-13.579,-2,Large Decrease,Grande diminuation
789004,26.283,4,High,Élevé,24.889,4,High,Élevé,23.72,4,High,Élevé,18.957,3,Moderate,Moyen,14.21,3,Moderate,Moyen,10.514,2,Low,Faible,7.424,2,Low,Faible,8.279,2,Low,Faible,7.552,2,Low,Faible,-18.731,-2,Large Decrease,Grande diminuation
789005,11.94,3,Moderate,Moyen,11.145,3,Moderate,Moyen,10.358,2,Low,Faible,8.44,2,Low,Faible,6.627,2,Low,Faible,4.594,1,Very Low,Très faible,3.708,1,Very Low,Très faible,3.864,1,Very Low,Très faible,3.523,1,Very Low,Très faible,-8.417,-2,Large Decrease,Grande diminuation
789006,19.111,3,Moderate,Moyen,18.365,3,Moderate,Moyen,16.502,3,Moderate,Moyen,13.672,3,Moderate,Moyen,11.141,3,Moderate,Moyen,8.24,2,Low,Faible,7.288,2,Low,Faible,7.09,2,Low,Faible,6.389,2,Low,Faible,-12.722,-2,Large Decrease,Grande diminuation
789007,7.405,2,Low,Faible,7.147,2,Low,Faible,6.557,2,Low,Faible,5.282,1,Very Low,Très faible,4.588,1,Very Low,Très faible,3.269,1,Very Low,Très faible,2.59,1,Very Low,Très faible,2.861,1,Very Low,Très faible,2.598,1,Very Low,Très faible,-4.807,-1,Decrease,Diminuation
789008,9.641,2,Low,Faible,9.461,2,Low,Faible,8.473,2,Low,Faible,7.043,2,Low,Faible,5.873,1,Very Low,Très faible,4.272,1,Very Low,Très faible,4.146,1,Very Low,Très faible,4.278,1,Very Low,Très faible,3.926,1,Very Low,Très faible,-5.715,-1,Decrease,Diminuation
789009,8.844,2,Low,Faible,8.398,2,Low,Faible,7.774,2,Low,Faible,6.148,2,Low,Faible,4.643,1,Very Low,Très faible,3.469,1,Very Low,Très faible,2.591,1,Very Low,Très faible,2.774,1,Very Low,Très faible,2.491,1,Very Low,Très faible,-6.353,-2,Large Decrease,Grande diminuation
790001,7.34,2,Low,Faible,6.957,2,Low,Faible,6.303,2,Low,Faible,4.596,1,Very Low,Très faible,2.8,1,Very Low,Très faible,2.338,1,Very Low,Très faible,1.903,1,Very Low,Très faible,2.256,1,Very Low,Très faible,2.415,1,Very Low,Très faible,-4.925,-1,Decrease,Diminuation
790002,10.346,2,Low,Faible,10.103,2,Low,Faible,9.081,2,Low,Faible,6.826,2,Low,Faible,4.872,1,Very Low,Très faible,3.453,1,Very Low,Très faible,2.595,1,Very Low,Très faible,2.982,1,Very Low,Très faible,3.183,1,Very Low,Très faible,-7.163,-2,Large Decrease,Grande diminuation
790003,5.109,1,Very Low,Très faible,4.995,1,Very Low,Très faible,4.223,1,Very Low,Très faible,3.063,1,Very Low,Très faible,2.022,1,Very Low,Très faible,1.452,1,Very Low,Très faible,1.151,1,Very Low,Très faible,1.324,1,Very Low,Très faible,1.401,1,Very Low,Très faible,-3.708,-1,Decrease,Diminuation
791001,16.107,3,Moderate,Moyen,15.319,3,Moderate,Moyen,13.376,3,Moderate,Moyen,10.567,2,Low,Faible,7.413,2,Low,Faible,5.513,1,Very Low,Très faible,3.467,1,Very Low,Très faible,4.172,1,Very Low,Très faible,4.442,1,Very Low,Très faible,-11.665,-2,Large Decrease,Grande diminuation
791002,14.159,3,Moderate,Moyen,13.969,3,Moderate,Moyen,11.658,3,Moderate,Moyen,9.15,2,Low,Faible,6.453,2,Low,Faible,4.887,1,Very Low,Très faible,3.987,1,Very Low,Très faible,4.48,1,Very Low,Très faible,4.628,1,Very Low,Très faible,-9.531,-2,Large Decrease,Grande diminuation
791003,13.556,3,Moderate,Moyen,14.057,3,Moderate,Moyen,12.663,3,Moderate,Moyen,9.49,2,Low,Faible,6.357,2,Low,Faible,5.105,1,Very Low,Très faible,4.222,1,Very Low,Très faible,4.824,1,Very Low,Très faible,4.908,1,Very Low,Très faible,-8.648,-2,Large Decrease,Grande diminuation
792001,6.673,2,Low,Faible,5.742,1,Very Low,Très faible,4.679,1,Very Low,Très faible,3.252,1,Very Low,Très faible,3.998,1,Very Low,Très faible,2.864,1,Very Low,Très faible,2.543,1,Very Low,Très faible,2.334,1,Very Low,Très faible,2.131,1,Very Low,Très faible,-4.542,-1,Decrease,Diminuation
792002,16.342,3,Moderate,Moyen,14.246,3,Moderate,Moyen,11.534,3,Moderate,Moyen,8.401,2,Low,Faible,10.624,2,Low,Faible,8.114,2,Low,Faible,7.75,2,Low,Faible,7.54,2,Low,Faible,6.999,2,Low,Faible,-9.343,-2,Large Decrease,Grande diminuation
792003,16.821,3,Moderate,Moyen,14.548,3,Moderate,Moyen,11.659,3,Moderate,Moyen,7.682,2,Low,Faible,8.595,2,Low,Faible,6.206,2,Low,Faible,5.299,1,Very Low,Très faible,4.446,1,Very Low,Très faible,4.047,1,Very Low,Très faible,-12.774,-2,Large Decrease,Grande diminuation
792004,6.543,2,Low,Faible,5.484,1,Very Low,Très faible,4.65,1,Very Low,Très faible,3.38,1,Very Low,Très faible,3.896,1,Very Low,Très faible,2.972,1,Very Low,Très faible,2.786,1,Very Low,Très faible,2.678,1,Very Low,Très faible,2.452,1,Very Low,Très faible,-4.091,-1,Decrease,Diminuation
