Erosion_Value1N,Erosion_Value2N,Erosion_Value3N,Erosion_Value4N
-0.006766379,0.06943111,0.015843783,0.010221478
-0.003739357,0.069582805,0.01955596,0.011437681
-0.0021190047,0.06964971,0.021566186,0.012068983
-0.0062767267,0.06945254,0.016449366,0.010413881
-0.004726857,0.0695319,0.018347237,0.011039015
-0.0065606833,0.06944065,0.01609734,0.010303136
-0.0025552511,0.06965159,0.02099279,0.011926498
-0.004742563,0.06953372,0.018323813,0.011036273
-0.0027206242,0.06964107,0.02079365,0.01185691
-0.0052055717,0.0695111,0.017755065,0.010851081
-0.0035167933,0.06959216,0.01983181,0.011524614
-0.0043791533,0.069554314,0.018765602,0.011185583
0.0020760894,0.06991498,0.026621614,0.013830569
-0.0014994144,0.06970842,0.022281203,0.012356158
-0.0043331385,0.06955494,0.01882479,0.011201706
-0.0033487082,0.06960438,0.020031784,0.011597451
-0.006007731,0.06946932,0.016773853,0.010526564
0.012917101,0.07055403,0.03976098,0.018318769
0.018084407,0.07082938,0.046071205,0.020417597
0.026602477,0.07133855,0.056383822,0.023953762
0.050603807,0.07289155,0.08524966,0.034081247
-0.00060355663,0.069730595,0.023416672,0.01268464
-0.0034815073,0.06959854,0.019867692,0.011545118
-0.0049714446,0.06952055,0.018045817,0.010941979
-0.00465554,0.06953786,0.018430922,0.011070963
0.0006990433,0.06980674,0.024996553,0.013223048
0.0006326437,0.06980194,0.024917517,0.013194378
-0.005042076,0.06951828,0.017957184,0.010915335
0.011179119,0.07045497,0.03764907,0.01760387
0.0006990433,0.06980859,0.024993513,0.013225552
-0.0044215918,0.06954919,0.018718395,0.0111643635
-0.0038095117,0.06956665,0.019490514,0.011392053
0.011456549,0.07040317,0.038095865,0.017624494
-0.0044344664,0.06953715,0.018721078,0.011143442
-0.0029710531,0.06961183,0.020513568,0.01173326
0.002564013,0.069893196,0.027295027,0.013962623
0.02375999,0.07116197,0.052953217,0.02276453
-0.004327357,0.06954174,0.018853758,0.011185374
-0.0021336675,0.06964989,0.021546815,0.012064274
0.008510947,0.070234135,0.034518275,0.01641136
-0.0029540062,0.06961621,0.020528767,0.0117449425
-0.007234633,0.06941171,0.015262935,0.010038998
-0.0061850846,0.06945409,0.016566787,0.010446545
-0.0057745576,0.06947346,0.017072055,0.010609861
-0.0036417842,0.069567755,0.019708011,0.011449274
-0.006949097,0.069422856,0.015618358,0.010149326
-0.0064513683,0.06944324,0.0162361,0.0103430115
-0.0073431134,0.06940727,0.015128408,0.009996768
0.0019457936,0.069857016,0.0265452,0.013707127
0.020203918,0.070885524,0.048751626,0.021199968
-0.0039009154,0.069561854,0.019378815,0.011354949
-0.006372273,0.06944649,0.01633427,0.010373827
-0.0070135593,0.06942056,0.015537713,0.010124769
-0.0070115626,0.069421604,0.015538726,0.010126825
-0.0052381456,0.06949715,0.017735098,0.010820951
-0.006147653,0.06945656,0.01661161,0.010462459
-0.0039026737,0.06955843,0.019381974,0.0113496445
-0.0008110702,0.0697151,0.023170505,0.012594219
-0.0073747635,0.06940611,0.01508883,0.009984668
-0.0075373054,0.0693997,0.01488677,0.009921666
-0.007330537,0.0694076,0.015144322,0.010001358
-0.0073325336,0.0694076,0.01514164,0.010000732
-0.0074825287,0.069401786,0.014954839,0.009942826
-0.005734861,0.06947748,0.017117534,0.010628577
-0.0061037242,0.06946339,0.016657982,0.01048651
-0.006914556,0.069426194,0.015658055,0.010165419
-0.0049951673,0.06951879,0.018017743,0.010931637
-0.0051011443,0.0695142,0.017886613,0.010890003
-0.0060195923,0.069468245,0.016760144,0.01052117
-0.007006049,0.06942223,0.015544925,0.010129508
-0.007020086,0.0694219,0.015527103,0.010124441
0.009810686,0.070309535,0.036095534,0.016947832
0.00026986003,0.069792286,0.02445874,0.013060387
0.0027169585,0.06990151,0.02748147,0.014024969
-0.004635632,0.069528446,0.018472228,0.011064496
-0.004050195,0.069552615,0.01919857,0.011292603
-0.005735934,0.069472924,0.017123435,0.010621961
0.0052781403,0.07003696,0.030610833,0.015063938
-0.0035949945,0.06958644,0.019738887,0.0114907585
-0.005709499,0.069475755,0.017153416,0.010634627
-0.0036584735,0.06957562,0.019673321,0.011454638
-0.005425304,0.069496974,0.017490659,0.010758515
-0.0053185225,0.06950317,0.01762024,0.010802444
-0.0069803596,0.06942274,0.015577588,0.010138776
-0.001683861,0.06967156,0.022099886,0.012243833
-0.005453557,0.06948869,0.017467175,0.010737594
-0.0036719441,0.06957199,0.019661698,0.011445101
-0.0047752857,0.06952609,0.018293355,0.011014815
-0.005257517,0.0695024,0.017701242,0.010821696
-0.0046961308,0.06952424,0.018399868,0.011038598
-0.004466146,0.0695342,0.01868454,0.011128869
-0.0070050657,0.06942217,0.015546236,0.010129776
-0.0042935014,0.06954269,0.018896434,0.0111979805
-0.0018652678,0.06966625,0.021871123,0.012176212
-0.0043108463,0.06954293,0.018873308,0.0111925565
0.0029204488,0.0699148,0.027726028,0.014111068
0.00073185563,0.06980045,0.0250496,0.013225254
0.010042697,0.07033165,0.03636316,0.017055538
-0.0037218332,0.0695705,0.019598875,0.011426505
0.0005598664,0.069796875,0.024830494,0.013163116
-0.004768729,0.06952773,0.018299315,0.011019226
-0.004216969,0.06955285,0.01898012,0.011237439
-0.006154716,0.06946172,0.016594026,0.010467228
-0.0035416484,0.06958817,0.019805823,0.011510845
-0.0029841065,0.06961675,0.020488534,0.011735734
-0.006978512,0.069422945,0.015579734,0.01013964
-0.0061059296,0.06945805,0.016663764,0.010478374
-0.0048884153,0.06951828,0.018158112,0.010966387
-0.0039278865,0.069563165,0.019341383,0.011347827
0.00039929152,0.06977697,0.024652872,0.0130822025
0.017685682,0.070736334,0.045700703,0.02015638
-0.005745411,0.06947668,0.017104898,0.010623988
-0.0015786588,0.069692925,0.022202764,0.012308326
-0.007106334,0.069418624,0.015419576,0.010091212
-0.006819904,0.06942846,0.015778217,0.01020005
-0.0049111843,0.06952216,0.01812211,0.010964211
-0.006147504,0.06945841,0.016608868,0.010464963
-0.0075130463,0.06940125,0.014915917,0.009931918
-0.007532239,0.069400325,0.014892254,0.009924289
0.033557713,0.07167776,0.06492844,0.026735362
-0.007349193,0.069407955,0.0151192285,0.009995695
-0.006890774,0.06942515,0.015690897,0.010171857
-0.0075894,0.06939797,0.014821444,0.009901997
-0.0070126057,0.06941934,0.015540991,0.010123339
-0.0064718127,0.06944342,0.01620904,0.010336515
-0.006595522,0.069438264,0.016055677,0.010288175
-0.004716277,0.06952648,0.018369947,0.011034992
-0.0032538474,0.069596544,0.020168576,0.011618134
-0.0053210855,0.06950049,0.017621193,0.010797974
-0.006315112,0.0694534,0.016397808,0.010402378
-0.0058698654,0.06947298,0.016948257,0.010577466
-0.003958583,0.069572225,0.019286547,0.011350151
-0.0059224665,0.0694717,0.0168815,0.010558184
-0.006121844,0.06946154,0.016637359,0.010477867
-0.0042408407,0.069555864,0.018943999,0.011233654
-0.004404068,0.06954117,0.018754277,0.011159059
-0.0058059096,0.0694754,0.017027888,0.010602083
7.659197e-06,0.06977405,0.024145458,0.012948003
-0.0059176087,0.069471344,0.016888414,0.010559317
-0.004773438,0.06952198,0.018302474,0.011009719
0.015830368,0.07064037,0.043430302,0.019406792
0.00045889616,0.069816545,0.0246667,0.013156738
-0.0021643043,0.06965588,0.021497045,0.012062397
-0.0031615794,0.06960063,0.02028266,0.011654403
-0.0046937168,0.06952615,0.018399868,0.011041995
-0.0015438497,0.06968455,0.022261892,0.012308355
-0.0022704601,0.069659844,0.021351729,0.012032565
-0.0062865615,0.06945385,0.016434286,0.010412451
-0.0056732893,0.069481745,0.017191146,0.010654923
-0.0060471892,0.06946398,0.016730938,0.01050606
-0.0012127757,0.06971623,0.022643361,0.012462195
-0.006585419,0.06943934,0.016067121,0.010293063
-0.0018452406,0.06966455,0.02190015,0.012180474
0.0060636103,0.07009067,0.03155086,0.0153992735
-0.0068151355,0.06942864,0.015784118,0.010201838
0.0068995953,0.070135966,0.032570396,0.015739914
-0.004445493,0.06953268,0.018713925,0.0111336075
-0.002914548,0.06961201,0.02058712,0.011752304
-0.0054597855,0.0694911,0.017455075,0.010738816
-0.0037359595,0.06956501,0.019589279,0.011414196
-0.0023972392,0.06963755,0.021222208,0.011959609
-0.000995934,0.06971322,0.022931907,0.012530144
0.11540848,0.076560125,0.16403922,0.06070089
-0.001781702,0.0696709,0.021972988,0.012210395
-0.0065899193,0.06943767,0.016064022,0.010289218
-0.007560611,0.06939857,0.014858041,0.009912398
-0.0035612583,0.06959371,0.019771252,0.011511978
0.007836133,0.07025395,0.03360382,0.016214427
0.012707174,0.070565715,0.039467607,0.018265005
0.007922411,0.0702128,0.03378329,0.016186234
-0.0047949255,0.06952645,0.018267069,0.011008795
0.0014454722,0.06986518,0.025877748,0.013552036
-0.005619496,0.06948592,0.017254744,0.010678556
-0.0037543178,0.06958105,0.01953927,0.01143026
-0.006094277,0.06946306,0.016670976,0.010489162
-0.006568283,0.06944369,0.0160825,0.010304745
-0.00591287,0.06946872,0.016898964,0.01055726
-0.007250488,0.069412306,0.015241418,0.010034498
-0.0049183965,0.069519475,0.018116985,0.010958131
-0.0008650422,0.06971513,0.023099933,0.012576278
-8.571148e-05,0.06975593,0.024052713,0.012891885
-0.006183684,0.06945862,0.016561184,0.01045328
0.0033186078,0.06997679,0.028146062,0.0143291615
-0.003579408,0.06958668,0.019758914,0.0114961825
-0.005788386,0.069477096,0.017048035,0.010610219
0.0014557242,0.06986903,0.02588496,0.013560768
-0.004961133,0.06951727,0.018064652,0.010940876
9.635091e-05,0.069794014,0.024229143,0.013005074
-0.0050930977,0.06950997,0.017903958,0.010886874
-0.006068915,0.069462314,0.016705189,0.010496493
-0.0021063983,0.06966813,0.021552894,0.0120986365
-0.0053548217,0.06950103,0.017576192,0.010787543
0.0122692585,0.07054855,0.03892282,0.018095758
-0.00557667,0.069490805,0.017302666,0.010699626
-0.0037208796,0.069588825,0.019570444,0.0114521645
-0.0042131245,0.06955926,0.018974755,0.011247572
0.120874316,0.07684152,0.17073011,0.06290734
0.013940096,0.07061513,0.040999625,0.018743332
0.113925636,0.07647933,0.16223136,0.06009608
-0.003327012,0.06959896,0.020069037,0.011597123
-0.0047845244,0.06952603,0.018281434,0.011011686
-0.0051134825,0.06951426,0.01787028,0.01088601
-0.004858643,0.069525495,0.01818541,0.010986265
-0.0030614436,0.06961228,0.020394657,0.011703845
-0.0043827295,0.06955038,0.01876733,0.011178907
-0.004971057,0.069519654,0.018047843,0.010940876
-0.005049467,0.06951626,0.017950866,0.01091003
-0.00040000677,0.06976281,0.023630653,0.012796875
-0.006551504,0.06944017,0.016110215,0.01030549
-0.0064356327,0.06944452,0.016254637,0.010349985
-0.0067093372,0.06943376,0.015914176,0.010244157
-0.0063716173,0.06944801,0.0163326,0.010376152
-0.0067483783,0.06943129,0.015867028,0.0102276765
-0.0069671273,0.06942253,0.01559535,0.010142859
-0.0069248676,0.06942476,0.015646908,0.010160025
-0.0065060854,0.06944136,0.016167555,0.01032218
-0.0052391887,0.069498226,0.017732058,0.010822084
-0.0037872195,0.06958221,0.019494388,0.0114209615
0.013768196,0.0705625,0.04086015,0.018613424
-0.0032216609,0.06961064,0.02018777,0.011648294
-0.005511999,0.06948973,0.017389093,0.010719594
-0.006246984,0.06945713,0.016480837,0.010430183
-0.0056837797,0.06948061,0.017179165,0.010649886
0.0034249425,0.06994484,0.028337035,0.01432034
0.008025467,0.07020892,0.033924375,0.016215082
-0.0042122602,0.069544986,0.018999014,0.01122814
-0.0074775815,0.069401965,0.014961157,0.009944674
-0.0075409114,0.06939943,0.014882479,0.009920176
-0.0062360764,0.06945224,0.01650301,0.010427024
-0.0067705214,0.06943293,0.015835438,0.01022264
-0.006108701,0.0694588,0.016658936,0.010478433
-0.0075505376,0.06939907,0.014870439,0.00991651
-0.006805688,0.06942825,0.015797053,0.010204431
-0.0075357556,0.06939961,0.014888916,0.009922143
-0.007628858,0.06939648,0.01477221,0.009886827
-0.0069223642,0.06942622,0.015647862,0.010162856
-0.0074995756,0.0694011,0.014933679,0.00993618
0.0071904063,0.07015325,0.03292278,0.015860554
-0.006209284,0.06945409,0.016535077,0.010438498
-0.007039845,0.069420025,0.0155042745,0.0101152025
-0.0054043233,0.06949739,0.017517421,0.010765966
-0.005497217,0.069487765,0.017411504,0.010721859
-0.005854696,0.069471315,0.016970787,0.010580178
-0.00752455,0.06940059,0.01490197,0.009927239
-0.007402122,0.06940569,0.015053783,0.009974983
-0.005694747,0.06948258,0.017161641,0.010649022
0.010065109,0.070323244,0.036405955,0.017051306
0.017712712,0.070814624,0.04560915,0.020273533
0.018383116,0.07083587,0.046451245,0.020525929
-0.005441189,0.06949212,0.017477665,0.010746416
-0.0070177913,0.06941919,0.015534554,0.010121372
-0.0025902092,0.06962745,0.020986173,0.011881527
-0.00584656,0.06946631,0.016989503,0.010576006
-0.0062206984,0.06945185,0.016523752,0.010431614
-0.0073564053,0.069406316,0.015112553,0.009990986
-0.006525904,0.06943937,0.016144905,0.0103128515
-0.0067695975,0.06943153,0.015838955,0.01022106
-0.0062065423,0.0694526,0.016541038,0.010437366
-0.0074130893,0.06940396,0.015042219,0.0099689625
-0.006314516,0.069452,0.016400907,0.01040059
-0.0056270957,0.069477186,0.017258856,0.0106639825
-0.0061620474,0.069457546,0.016591225,0.010459002
-0.007051617,0.06941892,0.015490685,0.010109808
-0.006226599,0.06945054,0.01651815,0.0104278885
-0.005064726,0.06950356,0.017951403,0.01088744
-0.006324172,0.0694467,0.016396914,0.010390099
-0.0067730546,0.06942837,0.01583955,0.010215517
-0.005195558,0.06949656,0.017791662,0.010834273
-0.00556767,0.069480225,0.017331574,0.010688003
-0.0052565336,0.0694948,0.017714832,0.010811623
-0.006595224,0.069436505,0.016058896,0.010285851
-0.006381929,0.06944884,0.0163177,0.010373887
-0.00639537,0.069448814,0.016300354,0.010369327
-0.0042625368,0.06955333,0.01891974,0.011223014
-0.0041613877,0.069557175,0.019045744,0.011261936
-0.004605621,0.06952782,0.018512521,0.011073586
-0.003728211,0.06957947,0.019576047,0.0114367865
-0.0068740845,0.069427,0.015709791,0.010179963
-0.004313916,0.06954102,0.018872533,0.011188831
0.050704837,0.07272412,0.085653245,0.03388345
-0.0014576614,0.06968562,0.022372816,0.012338545
-0.0070806146,0.06941788,0.015454505,0.010098662
-0.0044143796,0.069537655,0.018746588,0.011150863
-0.0054434836,0.0694861,0.01748446,0.010737415
-0.0064106584,0.06944452,0.0162873,0.0103583
-0.005590439,0.06948139,0.017300043,0.0106819235
-0.0044258535,0.06953628,0.018733773,0.011145111
-0.0065122843,0.06944038,0.016161118,0.010318782
-0.0041815042,0.06954707,0.01903585,0.011241224
0.0130752325,0.07047506,0.04009584,0.018262174
-0.007221043,0.06941216,0.015280101,0.010044035
-0.007162094,0.06941418,0.015353773,0.0100665055
-0.0071187615,0.06941633,0.015407059,0.0100838505
-0.007250279,0.069410905,0.015243921,0.01003265
-0.0072768927,0.0694098,0.015210841,0.010022309
0.016156405,0.070656225,0.043830965,0.019537147
-0.0072977543,0.069409,0.015184853,0.010014292
0.0038769841,0.06997119,0.028885338,0.014507081
-0.006807506,0.06942864,0.015794132,0.010204371
-0.004667878,0.069524094,0.018437121,0.011047836
-0.0044976473,0.069533035,0.0186452,0.011116799
-0.0025749207,0.06963126,0.02100012,0.011891838
-0.0069673955,0.06942193,0.015595827,0.010141965
-0.007265866,0.06941037,0.015224431,0.010026749
-0.006464362,0.06944387,0.0162181,0.010339525
0.010928869,0.07035734,0.03748015,0.017385688
-0.007130891,0.069415554,0.015392397,0.0100787245
-0.0043843687,0.06953399,0.01879171,0.011155721
0.00021249056,0.06976248,0.024432156,0.013000067
-0.005172074,0.06949775,0.017820511,0.01084375
0.00043663383,0.0697705,0.024712238,0.013085689
-0.0048089325,0.06951286,0.018270884,0.010985371
0.0016328096,0.069837734,0.026167247,0.013576414
-0.0032099187,0.069591954,0.020233426,0.011626389
-0.004816979,0.069516644,0.018254135,0.010987874
0.0025991201,0.069888934,0.027347777,0.013968434
-0.002641499,0.069623604,0.020925317,0.011859175
-0.0059010684,0.069466904,0.016917262,0.0105587505
-0.0002233386,0.069745585,0.023889575,0.012831863
0.00018650293,0.0697626,0.024397884,0.012991603
-0.00012901425,0.06974314,0.02401689,0.012859758
-0.006369829,0.06944601,0.016338263,0.010373946
-0.0033569336,0.069585755,0.020051274,0.0115689
-0.0038371086,0.0695547,0.019473765,0.011366304
-0.006749928,0.06943031,0.01586667,0.010225859
-0.005001098,0.06950705,0.018029008,0.010913368
-0.0034832358,0.06957947,0.019896362,0.011518177
-0.007252991,0.0694101,0.015241656,0.0100306235
-0.0057789385,0.06947334,0.017066572,0.0106081925
0.0030946732,0.069917634,0.027949188,0.014172908
0.0011505783,0.06981878,0.025567506,0.013389822
-0.0059331656,0.06946899,0.016871963,0.010550942
-0.0076604486,0.06939529,0.014732931,0.009874698
-0.006593138,0.06943746,0.016060088,0.010287877
-0.0065356493,0.069441155,0.01612917,0.010312077
0.024390697,0.07122125,0.053681884,0.023056205
0.0049732924,0.07006882,0.03016058,0.0150065385
0.0022662878,0.0699064,0.026884232,0.013881978
0.019181818,0.070885584,0.04741505,0.020860221
0.017679363,0.07085599,0.045498464,0.020319667
0.014572203,0.0706044,0.041843567,0.018938657
0.016937733,0.07078637,0.044641588,0.019976761
0.01591903,0.07072337,0.043411646,0.019550975
-0.005856931,0.069474086,0.016963277,0.010583308
0.0014072359,0.06986414,0.025829468,0.01353785
-0.006651759,0.06943728,0.015983794,0.010268148
-0.001063168,0.06970991,0.022849236,0.012503263
-0.0052368045,0.069501445,0.017729912,0.010827329
0.004737973,0.070033446,0.02991024,0.014879402
-0.007041186,0.06942086,0.015501175,0.010115918
-0.0066856146,0.06943615,0.015941296,0.010255333
-0.004568994,0.06953286,0.018552098,0.0110927485
0.002916485,0.069923565,0.027706657,0.014121857
0.011228323,0.07038666,0.037824187,0.017525788
-0.0071747005,0.0694146,0.015336726,0.010062929
0.005580187,0.07004441,0.030993734,0.015174624
-0.0035191476,0.06957178,0.01986185,0.011495706
-0.00550738,0.069468245,0.017429922,0.010691401
-0.0036422014,0.069564864,0.019712124,0.011445221
0.0321092,0.07157238,0.06320527,0.026108023
-0.003300786,0.069584325,0.020127032,0.0115855895
-0.0035296082,0.06958516,0.019826446,0.011510637
-0.0034044385,0.069592044,0.019979034,0.011561748
0.004586756,0.07001962,0.029734883,0.014809992
-0.006082535,0.06945999,0.016691122,0.010488775
0.0024841428,0.0698822,0.027208362,0.0139208995
-0.0025995374,0.06963034,0.020969305,0.011882361
-0.005962014,0.06946643,0.016838346,0.01053777
-0.006801069,0.06943007,0.015800271,0.010208573
0.013837606,0.07053627,0.040993486,0.018600162
-0.002404213,0.0696442,0.02120224,0.011966523
-0.0069482327,0.06942369,0.015618119,0.010150727
-0.0035362542,0.06958066,0.019825075,0.011502292
1.630187e-05,0.06976478,0.024171863,0.012938019
-0.00020003319,0.06976341,0.023891125,0.012864228
-0.004687071,0.06952788,0.018405948,0.011046644
-0.00676316,0.069432065,0.015846524,0.010223862
-0.0061911047,0.06945597,0.0165557,0.010447141
-0.0027403831,0.06963067,0.02078465,0.011836018
0.0035219789,0.069956824,0.028444443,0.014369156
-0.0059236884,0.06947066,0.016881678,0.0105563365
0.0043620467,0.06999953,0.029473636,0.014707502
-0.0022220016,0.06965424,0.021424208,0.012040969
-0.0039125383,0.06957297,0.019345555,0.011366483
-0.004883051,0.0695204,0.018161688,0.010971185
0.00443393,0.06999968,0.029567394,0.014731642
-0.00627473,0.06945093,0.01645467,0.010412391
-0.0071024597,0.06941624,0.015428517,0.010089215
-0.004309118,0.06954132,0.018878255,0.011190828
-0.0017151237,0.06967051,0.022060666,0.012232002
-0.0058562458,0.06947015,0.016970608,0.010578092
-0.0064956546,0.06944363,0.016177569,0.010328826
0.037449718,0.071981296,0.06952545,0.028449055
-0.00594002,0.06946902,0.016862903,0.010548677
-0.0062536,0.06945522,0.016475294,0.0104253255
-0.003570348,0.069582865,0.019776974,0.011493947
-0.0057886243,0.06947629,0.017049108,0.010609087
0.005063355,0.07005362,0.030302916,0.015015479
0.018579483,0.07088031,0.04663602,0.020652648
-0.00451383,0.069531515,0.018626485,0.011109229
-0.0032933354,0.06959127,0.020125482,0.011597689
-0.004321456,0.06954171,0.018861506,0.011187222
-0.0053907037,0.06949122,0.017545138,0.010762032
-0.0067507923,0.069431916,0.015862975,0.010227766
-0.0064624846,0.06944512,0.016218577,0.010341879
-0.0009107888,0.06972103,0.023030493,0.012569305
-0.0054368377,0.06948991,0.017487023,0.010744866
-0.0040068924,0.06955765,0.019247029,0.011313971
-0.006623417,0.06943686,0.016021464,0.010277029
-0.0061933696,0.06945716,0.016550872,0.010448035
-0.005455792,0.06948914,0.01746348,0.010737475
-0.0072801113,0.06940915,0.015207741,0.010020312
-0.005708188,0.069477245,0.0171527,0.010637101
0.007754296,0.070189014,0.033602033,0.016097482
-0.006311476,0.06945132,0.016405914,0.010400709
0.037530005,0.07194181,0.06969443,0.02842122
-0.0064887702,0.069443926,0.016186092,0.010331538
-0.00041860342,0.069753036,0.02362213,0.012777206
-0.0020230412,0.06964938,0.02169225,0.012100395
0.0040554404,0.06997521,0.029112134,0.014571961
-0.0042539835,0.06955035,0.018935774,0.011221703
-0.001992762,0.06966151,0.021712217,0.012127247
0.009062469,0.07032104,0.035098467,0.016714897
-0.0059486628,0.06946881,0.016851995,0.010545518
0.0008161366,0.06982358,0.025122318,0.013285246
0.017462254,0.07083769,0.04524419,0.020222183
0.032340467,0.07168047,0.06333235,0.026334342
0.0008248687,0.06982581,0.025130186,0.013291206
-0.00265491,0.06962688,0.020902488,0.011859264
-0.0026097,0.069629595,0.020957265,0.01187798
0.001283735,0.06984316,0.025702033,0.013467845
0.0005006492,0.06980069,0.024746988,0.0131486915
-0.005058408,0.069505796,0.017955992,0.0108926855
-0.0044787526,0.069532886,0.018670175,0.011122819
-0.00497216,0.06951098,0.01806048,0.010928508
-0.0067474246,0.06943105,0.015868697,0.0102276765
-0.0018517971,0.06965999,0.021899018,0.01217204
-0.0056238472,0.06947963,0.017259154,0.010668512
-0.007265687,0.069409594,0.015225921,0.010025766
-0.0027619004,0.06961469,0.020782385,0.0118067525
-0.006340027,0.069448575,0.016373072,0.010387387
-0.005769551,0.06947212,0.017080817,0.010609623
-0.006753385,0.0694315,0.015860233,0.010226365
0.0038703084,0.06995602,0.028901134,0.014483865
-0.0056040883,0.069480374,0.01728383,0.010676082
-0.006197691,0.06945397,0.016550455,0.010442134
-0.0062146783,0.0694537,0.0165287,0.010436144
-0.006298572,0.06944956,0.016425643,0.010402527
-0.006495118,0.06944184,0.016181145,0.010326561
-0.005204022,0.06949912,0.017776582,0.010834958
-0.005646646,0.0694785,0.01723114,0.010659333
-0.0067022443,0.06943239,0.01592568,0.010244574
-0.0072111487,0.069412336,0.015292738,0.010047581
-0.006301999,0.06945191,0.016417298,0.010404613
-0.006757468,0.0694309,0.015855823,0.01022419
-0.0061570406,0.06945695,0.016598735,0.010459837
-0.005759239,0.069477096,0.017086241,0.010619964
-0.006998211,0.069421366,0.015556488,0.010130938
-0.0055170357,0.06948565,0.017389093,0.010712322
-0.004727572,0.06951912,0.018367086,0.011021044
-0.006133288,0.06945644,0.016630683,0.010466989
-0.006737292,0.06943245,0.015879784,0.010233041
-0.0067843795,0.06942959,0.015822802,0.010213371
-0.006316781,0.069450304,0.01640055,0.01039752
-0.0066034794,0.069437966,0.016045723,0.010285106
-0.005708009,0.069475874,0.017155204,0.010635283
-0.006768793,0.06943174,0.01583973,0.010221567
-0.0058662295,0.06946738,0.016962025,0.01057094
-0.0022791028,0.069652185,0.02135292,0.012019124
-0.0055840015,0.06948365,0.017304692,0.010687288
-0.0069129467,0.069424406,0.015663061,0.010163482
-0.0057546794,0.06947224,0.01710007,0.010614719
-0.006025523,0.06946112,0.01676396,0.010509308
-0.0048039556,0.06952174,0.018262897,0.010999288
-0.005791694,0.06947155,0.017052744,0.010601457
0.0026018023,0.069885895,0.027356181,0.013965126
-0.0043213367,0.06954493,0.01885644,0.011191782
-0.0054771006,0.06948672,0.017439578,0.010727044
-0.006873369,0.06942697,0.015710745,0.010180172
0.0022373796,0.06989314,0.02686796,0.013853993
-0.00541538,0.06949,0.017514918,0.010752108
-0.0013516545,0.06969525,0.02249578,0.012387093
-0.0073863864,0.06940563,0.015074346,0.009980109
-0.0040230155,0.06955816,0.019225035,0.011309322
-0.0017361641,0.06968312,0.022012684,0.012242403
0.010429651,0.07034095,0.036853943,0.017197039
-0.0068891644,0.069427505,0.015689168,0.010175642
-0.0034914613,0.06958981,0.019868765,0.0115298
-0.0045365095,0.06953181,0.018596325,0.011102136
-0.0073858798,0.06940617,0.015074287,0.009981003
0.06343594,0.073511586,0.101023495,0.03920528
-0.005239904,0.069499955,0.017728124,0.01082423
0.013630033,0.07052477,0.040740702,0.018515315
-0.0051912963,0.06950252,0.01778761,0.010843929
-0.002611041,0.06962718,0.02095941,0.011874195
0.0035423636,0.06997992,0.028433654,0.014407869
-0.0027269125,0.06963305,0.020798419,0.011843767
-0.0069268644,0.06942405,0.015645478,0.010158356
0.0153265,0.070627406,0.042792473,0.019221392
-0.0051101446,0.06950514,0.017889533,0.010874566
-0.006573528,0.06944145,0.01607922,0.010299917
0.0004080534,0.06980525,0.02461854,0.013124254
-0.0048215687,0.06952204,0.018239412,0.010993835
-0.004484892,0.069540665,0.018649492,0.0111314915
-0.00597319,0.06946494,0.016826246,0.010531958
0.08598477,0.0751075,0.12792048,0.048909154
0.04822883,0.07290222,0.082126886,0.033306297
0.054179758,0.07331516,0.0892387,0.035855886
0.05146146,0.07313247,0.085980535,0.034699526
0.051140666,0.07310845,0.08560008,0.034559604
-0.0024075508,0.069635615,0.021211896,0.011953529
0.0009407401,0.069808975,0.025309,0.013306525
-0.00060144067,0.06972404,0.023430143,0.012676325
0.0018309355,0.069851294,0.026404355,0.013660964
-0.0060147047,0.069462344,0.016776059,0.010514613
-0.0016151667,0.06968115,0.022174094,0.012279924
-0.004579425,0.06952752,0.01854721,0.011081871
0.008535653,0.070205525,0.034596954,0.016380128
-0.0050869584,0.069504485,0.017920766,0.010881361
0.0073154867,0.070154205,0.033084724,0.01590341
0.0071831048,0.07014324,0.032929454,0.015844222
-0.0067611933,0.06943126,0.015850399,0.010223445
-0.006099969,0.06946166,0.01666573,0.010485347
0.0027588606,0.06990661,0.027527962,0.01404601
-0.0027195811,0.0696166,0.020834658,0.011823472
0.01616317,0.0706418,0.04386315,0.019519445
-0.0054494143,0.069486365,0.017476354,0.010735806
0.002647549,0.06989469,0.027401838,0.013992514
0.032336146,0.07157825,0.06349245,0.026191618
0.013130069,0.0704896,0.04014406,0.01830044
0.00015705824,0.069759026,0.02436522,0.012976851
-0.0030266047,0.06959815,0.020463262,0.011695858
-0.003982991,0.06955309,0.019285593,0.01131564
0.008794785,0.07023032,0.034895513,0.016500529
-0.003682971,0.06956862,0.019652758,0.011436757
-0.0051189065,0.06950371,0.017880354,0.010869648
-0.002526462,0.06963055,0.021064613,0.011907037
-0.0070742965,0.06941812,0.015462372,0.010101106
-0.0067266226,0.06943302,0.015892837,0.010237362
-0.005199909,0.0694993,0.017781649,0.010836657
-0.0054347515,0.069487795,0.017493222,0.010742601
-0.006020248,0.06946103,0.016770992,0.010510948
-0.0042696893,0.069540724,0.018930826,0.011203196
-0.005353272,0.06949131,0.017594013,0.010774549
0.0033682585,0.06993146,0.028284524,0.014282998
-0.0014098883,0.06968708,0.022432957,0.012356397
-0.004903108,0.06950991,0.018152509,0.010949966
-0.0049110055,0.06951226,0.018138442,0.010950532
-0.0053908825,0.069490686,0.017545793,0.010761257
